Unigrams,Freq
büzgülüydü,1
ayakkabılar,4
kargaşada,1
unuturlarsa,1
denizciydi,1
halamın,1
binbaşı,1
halam,2
fethi,1
kadıköy’den,1
kızamıktan,1
iyileşemedi,1
gezemeyiz,1
garantisi,1
i̇ple,1
rugan,1
atkılı,1
kremdi,1
beğendiğini,1
seçimini,2
çifti,1
götürecektin,1
beğenmiştin,1
kurbanda,1
giyersin,1
götürebildi,1
kabahati,1
kaybolmuşlar,1
günahsa,1
cezamı,2
arpadan,1
saklanayım,1
büyümedim,2
belge,1
dindiremediği,1
dökümünün,1
konsolun,1
yağmıştı,1
hapsetmişti,1
kısmetler,1
çalardan,1
butterfly,1
sesleniyordu,1
kendininkine,1
erika,1
dökmüştü,1
tutulmazsa,1
yüzüğün,1
seslendirilmiştir,1
teşekkürlerimi,1
naimemp,1
çanakkale’,2
mahşerdi,1
baruttu,1
tıbbiyeliydim,1
du,2
kanlısırt’,1
vadisi’ne,1
şehidim,1
destanda,1
harfim,1
çarığının,1
sırımına,1
yetmeyenim,1
dadaşım,1
gakkoşum,1
efelerim,1
seymenim,1
lazıyla,1
kürdüyle,1
çerkeziyle,1
gürcüsüyle,1
türküyle,1
hristiyanı,1
musevisi,1
sünnisi,1
alevisiyle,1
anamsın,1
bacımsın,1
sopum,1
gardaşım,1
şehitlerde,1
canhıraş,1
emanetti,1
kanlarımızla,1
suladığımız,1
parçalamaya,1
çalışıyorlar,1
yaşamasın,1
damarlarındaki,1
atamızdan,1
dilemiştin,1
koruyup,1
gözetmeye,1
birleştir,1
i̇lkelerim,1
erer,3
söndürme,1
dinlenmesi,1
yetişemezdim,1
sayıları,1
öğretirken,1
tavşancıklar,1
öğütlerin,1
kölesiydim,1
mesleğin,1
öğretmenliği,1
kullanacağım,1
uçurtmamın,1
gürültülere,1
bozmam,1
delinse,1
kuyruğundaki,1
süslerde,1
iniverirse,1
gömülmeden,1
cannn,1
canının,2
erirlerken,1
tükenirsin,6
fazlalaştıkça,1
'i̇çin,1
mürekkepten,1
ağıtını,2
cumalioğlu,1
tokaları,1
avrupa’dan,1
mamaları,1
evlatları,1
kuaföre,1
özeldir,1
manikür,1
pedikür,1
salonları,1
şanslıları,1
giyerler,1
patisi,1
yağda,1
baldadır,1
lüks,2
kralları,1
burunları,1
patileri,2
kaderleri,1
müsünüz,1
ısıtmaz,1
adınızı,1
gıcırtıyla,1
kullanmadı,1
perçinledin,1
palamarlarını,1
tükendin,1
bağlanmama,1
sarmaşıktım,1
yapayalnızdır,1
değirmendir,1
kovalım,1
koydaki,3
asılsızmış,1
canandaki,1
ruhda,1
izlediğimden,1
geleceğimdeki,1
önemine,1
sarılmışçasına,1
neki,1
yaşanması,1
çekilecekse,1
acısıda,1
alınması,1
aynıdır,1
değişimin,1
deyken,1
demesini,1
kırparken,1
korkularıma,1
dayanak,1
karabasanlarla,1
yazardım,2
körfeze,1
işlerdim,1
gerçeğimi,1
saydıklarımın,1
tapınağında,1
eserine,1
atölyesinde,1
tuvaldeki,1
tozpembe,2
aldandı,1
prusya,1
bot,1
tost,1
pekti,1
sevindi,1
silahını,1
karmen,1
titanik,1
fırçamla,1
ilminde,1
yüreklendi,1
paletinde,3
yaşlanmayı,1
durduracak,1
serpsem,1
uğraşma,2
değnekleri,1
yaşlıların,1
serpti,1
tuvalin,1
göçtün,1
lider,1
devrimlerin,1
eserin,1
kalbimizdedir,1
kemaller,1
i̇lkelerin,1
yolumdur,1
korurum,1
vermemeli,1
aşığa,1
kavuşup,1
konaklamalı,1
i̇badet,1
anzer,1
çat,1
kıvrandıkça,1
dayanamazsın,1
ısrarcı,1
salmışsın,1
çekmedim,1
çektiklerimi,1
kırdırmaya,1
vuramadım,1
belalım,1
atamadığım,1
böbrek,2
arsuzluği,1
birakta,1
sesume,1
mütehit,1
oldunda,1
plent,1
kuracasun,1
habu,2
kimun,1
dostidur,1
yerune,1
kaparum,1
tabancami,1
kaçamazsun,1
nerelisun,1
nedur,1
edepsuzluk,1
midur,1
zamansuz,1
kapi,2
sarilup,1
yağla,1
tabani,1
sikarum,1
boğazuni,1
alamasun,1
deyirum,1
duymadun,1
sesumi,1
acittiğun,1
kimdur,1
oni,1
bileyimisun,1
benum,1
canumdur,1
haburayi,1
kaparsam,1
biçağumi,1
çaruk,1
yaparum,1
postundan,1
eyi,1
kulağuni,1
aci,1
verma,1
canima,1
ettuklarını,1
birakmam,1
yanina,1
acidan,1
kivranup,1
terladukça,1
cözümden,1
akayi,1
hançereme,1
damlatır,1
topallar,1
taşini,1
haçan,1
seveyisan,1
muratta,1
verur,1
isteyisan,1
hoşoğlu,1
güldürdüler,1
ağlattılar,1
öğretmendiler,1
israr,1
alışverişti,1
eşinir,1
kaçkar’,1
sipil’,1
nemlenince,1
sevilenler,1
lalesiyle,1
kurulunca,1
atmadım,1
yakana,1
dertlerine,1
karabasanlara,1
rüzgârısın,2
esiyorsun,1
yalancısıyım,1
düşüyormuşum,1
rüzgarısın,2
kışmı,1
güzmü,1
duygulandım,1
üzünlendim,1
rengine',1
gözyaşlarınız,3
hicaz,2
ci̇,1
vaktiyse,1
dökülmesinler,1
gelsinler,1
çiseleyip,1
işlesinler,1
lavlarının,1
kavuruşudur,1
şartlanmış,1
köprüsünden,1
çırpışları,1
duygulanışları,1
süzülmüşsün,1
yanılmamışım,1
vakitlerimi,1
yaşatıyorsun,1
vuruşunda,1
akasya,1
yaprağıyla,1
hüzünlerimde,1
haykırışlarıma,1
mırıldandım,1
sefasında,1
tetikliyormuş,1
gururun,2
kelepçem,1
alakoyuyormuş,1
dafası,1
prangaları,1
ayat,1
korda,1
didikler,1
savrulmalarında,1
zirvesi,1
gediz,1
i̇tiyor,1
gözlerinsiz,1
sözlerinsiz,1
koyusundan,1
lerin,1
lerim,1
anlayamam,1
bucağı,1
kumsalım,1
hırçınlığına,1
busesidir,1
kucaklaşma,1
doğuştur,1
uğurlayalım,1
yıkanalım,1
yakamozlarda,1
uzanalım,1
niobe’,1
lavı,1
pınarlarına,1
heykellerimin,1
sürüklenmesi,1
hitabenizde,1
nutkunuzda,1
kayıtsızlık,1
ediş,1
ilkelerim,1
i̇deallerim,1
şehitlerimiz,1
şehitlerimizin,1
şehitlerini,2
nicelerini,1
oluyorsunuz,1
emperyalizmle,1
işbirliğine,1
milletime,2
çatırdıyor,1
uykunuzdan,1
kurtulun,1
karabasanlardan,1
üzerinize,1
yoklamada,1
heceledim,1
dedikoducu,1
düşmeyeyim,1
rüşvet,1
silecekler,1
tavernada,1
yarattı,1
yusuf’,1
yunus’,1
uğraşsın,1
bizdeyken,1
kaderimize,1
beteri,1
meczup,1
dede’,1
adamo,1
mucho’,1
sakarlığım,1
öpmeyince,1
kanıtlandı,1
i̇tilip,1
kakılmış,1
boğumludur,1
kovsan,1
çocukmuşuz,1
dardayım,1
gemime,1
dalgakıranlar,1
şebnemlere,1
düştüğünü,1
samanyolu’,1
cann,2
tutardın,2
kararlısın,2
fatsa’nın,1
vuramazlar,1
yalazım,1
kubbem,1
kâinatım,1
paletimde,1
günbatımım,1
pınarınım,1
çağlayanımsın,1
sümbülünüm,1
gülünüm,1
biçtiğim,1
değirmenimizde,1
öğüttüğüm,1
çözdüğüm,1
yavrularımla,1
yetmediğindendir,1
düşmeleri,1
yavrulara,1
cıvıldaşıyorlar,1
küfeyi,1
yükle,1
ovala,1
lik,1
sevenlerini,1
bulutmuş,1
kaçmıştır,1
hadiii,1
güldükçe,1
bensizliğinle,1
çıkarabilirsen,1
elindeyse,1
saklamışlar,1
ayırabilirsen,1
küllenir,1
dönmeyince,1
parçalanmıştır,1
bırakabilmek,1
ayrılacağım,1
aksa,1
fincanda,1
kahvedir,1
telvesi,1
kampına,1
örgülere,1
hacizli,1
kefesine,1
tartmaya,1
çalışırım,1
oynamaz,1
ibrelerim,1
güçlüklere,1
yoğururum,1
teknemde,1
dörtbiryana,1
örsü,1
cak,1
iklimler,1
dalgalarım,1
i̇ncinirim,1
çağırmam,1
ahlarımı,1
usum,1
kılavuzlarını,1
çözemem,1
dizelerde,2
isteksizce,1
süzülürsün,1
serersin,1
i̇nanırım,1
dirilirsin,1
güvercindir,1
vagonlardan,1
yakalayan,1
yıllarına,1
nazlanan,1
direnmelisin,1
sevdiklerinle,1
gücünle,1
avlayan,1
merete,1
prim,1
oğulcan,1
baharındasın,1
engelin,1
kapatmaya,1
bakkalımıza,1
fırıncımıza,1
çöpçümüze,1
motorlarını,1
teknenin,1
öğrenciler,2
kurtuldular,1
giysem,2
formaları,1
servisini,1
yontucu,1
çıplaklığından,1
giyindi,1
tuzundandır,1
toplayıcıymış,1
ambarına,1
kasvetten,1
boşaltacak,1
makamındadır,1
kafede,1
sabrımızdan,2
yağdırırlar,1
izleriz,1
yardır,1
balıklardır,1
savuracağını,1
yerleşme,1
canlılara,1
bakabilmeli,1
öğrencilerimizin,1
kirletmesin,1
toplayıcısı,1
olacakmış,1
moldur,1
sabrımız,1
demimiz,1
özümüz,1
şençamlar,1
atıverdim,1
ambara,1
yenileriyle,1
ısınıp,1
kabarmada,1
kainatı,1
ademi,1
yapragı,1
eseridir,1
agacından,1
dayanıklıdır,1
fırtınalara,1
medineye,1
durukan,1
tasada,1
toplayıcı,1
gamları,1
tasaları,1
etkiler,1
durgunca,1
koyamayacak,1
alışkanlıktır,1
kuralı,1
semalarımdan,1
beyiydi,1
ocağından,1
âşiyanına,1
bacısının,1
ailesinin,1
dayanağı,1
yavrularının,1
incitmeye,1
bağlıdır,1
güvercinimin,1
bedele,1
sakindir,1
olgundur,1
emeksiz,1
yabancıydın,1
aileye,1
türklerin,1
hasıdır,1
canısın,1
bizsin,1
bizdensin,1
çiftlendi,1
atımız,3
giderlerdi,1
koşumlar,1
rahvan,1
tempoyla,1
bozuktu,1
çıkamazdı,1
garip’i,2
tatili,1
atlardım,1
kenarını,1
boylardık,1
evlendi,1
–babam,1
mekana,1
mekanları,1
harmandaki,1
dibek,1
devrilmişti,1
biberonla,1
zayıflamıştı,1
yarıcı,3
çekilmezdi,1
buzağıları,1
yalamıştı,1
eşyalarını,1
ahırdan,1
yabandan,1
oluğundan,1
yalağından,1
umdu,1
komşulardan,1
mecali,1
acizdi,1
eyy,1
avukatları,1
savcıları,1
yargıçları,1
hâkimleri,1
hukukun,2
yükselişleri,1
okutan,1
ellerinizde,1
tuttuğunuz,1
tartmıyor,1
yetimlerin,1
üzerinizdedir,1
vebali,1
ağdırırsanız,1
zalimden,1
analarınız,1
mülkün,2
temeliymiş,1
oyulmaya,1
ömer’,1
sorulunca,1
beyt,1
ül,1
gelmemeli,1
zayıflar,1
yakalanır,1
güçlülerse,1
hipokrat,1
vicdanlarınız,1
çürütün,1
savı,1
delinmekten,1
üstünlerin,1
hukuku,1
onurunuzla,1
sürünmek,1
direnin,1
gücünüzle,1
churchill,1
balzac,1
belleğime,1
muydum,1
nedeeen,1
uyumamak,1
onaylanınca,1
bekletilmezmiş,1
gerekmiş,1
gitmeliymiş,1
goncaya,1
şeftaliye,1
ilişince,1
şakıyor,1
coşuyor,1
seslensen,1
gönüllerince,1
avları,1
dönüyorlardır,1
kurgu,1
irkildim,1
edersem,1
dilenmeye,1
erenlerin,1
sırrına,1
cemal’den,1
duruşuma,1
telaşında,1
esmede,1
saklımda,1
sallamak,1
anlatsaydım,2
sahnemden,1
ayrılığını,1
kabullenmedi,1
geçende,1
gelmişlerdir,1
gereksinimleri,1
serçeydi,1
tutmamıştı,1
sürekliliğidir,1
martıysa,1
uçabilir,1
tutunabilir,1
hazırlığında,1
sevgilide,1
dertleşmeye,1
örselendi,1
noolur,1
dinletemedim,1
kıy,1
sarıver,1
seyirlik,1
tayfa,1
alevdir,1
gelgitlerde,1
kasırgaların,1
erisem,1
sûfî,3
sığınmacıyım,1
gönderseydin,1
mızrab,1
sessizliklerini,1
okuyabilsem,1
uslarından,1
gerçekleştirebilsem,1
anımsatır,1
tutunsalar,1
yontudur,1
yemem,1
vursa,1
serpeceğim,1
gelemesen,1
hükümlüydü,1
imbatları,1
tutuklamaktan,1
tutsana,1
alsana,1
sarılışlarını,1
polat,1
giyse,1
tutmadan,1
yutmadan,1
yığma,1
eylül'e,1
rahman'a,1
an'lara,1
tolichona,1
uyutamaz,1
alındayım,1
onarılmamış,1
avuntumsun,1
operasyondaydık,1
hainler,1
izli,1
atladı,1
kastetmeden,1
gönderirken,1
tükenmekteyiz,1
uşaklık,1
etmektesiniz,1
mehmet’ler,1
ağarırken,2
yaralıları,1
güneydoğu’,1
uçmuştur,1
beklemektesin,1
gata’daki,1
mehmedine,1
beşiklere,1
belediğim,1
uğurlarken,1
askere,2
kınanı,1
yakmıştım,1
nişanlın,1
alışılıyor,1
delme,1
vatanıma,1
güneydoğu’dan,1
mayına,1
gerçekleşmeyecek,1
büküldüler,1
unuttular,1
yetiştirdiğin,2
i̇yiden,1
ayrıldılar,2
olgunlaştılar,1
yararlı,1
parçalarındır,1
emanetlerini,1
devreder,1
çürümeyip,1
emeklilik,1
eskişehir,1
paylaştım,2
yetiştirsindi,1
kalllllllll,1
etmemek,1
yurdagül,3
arkadaştan,1
kakan,1
nazik,1
i̇stemezmiş,1
naime,2
bacıdan,1
poyrazdır,1
denizlerimde,1
başlanmamış,1
şiirimsin,1
çoğalansın,1
yâkup,1
güzlerime,1
şiirlerimiz,1
yoksak,1
hükümsüzdür,1
heceyse,1
kavuşamayız,1
öykülerde,1
edilsen,1
yüzüp,2
adacığın,1
delirsen,1
belirsen,1
saklıyorsa,1
bekleyişlerinde,1
kitaplarımdan,1
kazdım,1
öğretmenimden,1
vuslatımız,1
nefesime,1
serinletti,1
feza,1
dertlerimden,1
kılığındaki,1
ucubelerden,1
kalpsizlerden,1
derelerim,1
çaremdir,1
bulabildiğim,1
eremeden,1
martılarin,1
parçalanmak,1
doymazdım,1
dorya,7
gebeydi,1
kalanda,1
sancıların,1
tuzağında,1
dövülürken,1
çelikleşti,1
ökçelerle,1
yürümektir,1
kaldırımlı,1
yokuşlarında,1
kırılmayagörsün,1
tahir,1
istemiştin,1
vermezsem,1
zehirden,1
deryaydı,1
ilm,1
ledün,1
levh,1
yar',1
hak'kın,1
rayında,1
i̇lerliyor,1
trenim,1
azalmakta,1
mekanın,2
'altı,1
vezni,1
unutulmuyorsa,1
dünyâlı,2
diyemediklerimi,1
soracağından,1
miş'li,1
muş'lu,1
külüne,2
kâbusların,1
anmasın,1
göçenler,1
inanmasın,1
kanmasın,1
i̇lkesiydin,1
sazlıklardan,1
kuştum,1
çürümeden,1
maşrapa,1
aranma,1
sayıklamalara,1
okundu,1
sevmedin,1
mevsimle,1
uş,1
hoşbeş,1
gülüşürüz,1
harlıyor,1
karlıyor,1
maviyse,1
nergizçiğdem,1
sınama,1
zayi,1
sağaltamadığımızı,1
goncaları,1
yarılırmış,1
şahrem,2
susayınca,1
hiçliklerin,1
şeyimken,1
dolana,2
frenini,2
pedalı,1
avazımı,1
hemşerim,1
kondüktörü,1
biletçisi,1
ineyim,1
çilen,1
safsın,1
terkimize,1
sevdalarımızı,1
binmişiz,1
çıkmışız,1
inmişiz,1
koşmuşuz,1
ayaklarımızla,1
arınırmış,1
gökkuşağından,1
zikretmişiz,1
ibadettir,1
toplamışız,1
melisa,1
yapmışız,1
kavuşamayan,1
seninmiş,1
oynamışız,1
pınarlardan,1
içmişiz,1
dokunulmazlığımız,1
derledim,1
emdirdiğin,1
sütün,1
gerçekleşemeyen,1
uğrumuzda,1
affediyorsun,1
yolumla,1
göndermeden,1
kokmuyordu,1
yağmurusun,1
güvende,1
gürültüsüsün,1
sakinken,1
patlıyorsun,1
haksızlıklara,1
önemlisin,1
içtensin,1
dostluğunu,2
yağman,1
esmen,1
böyleydim,4
geçiremezdim,1
onikiden,1
dağılacağımı,1
olacağımı,2
zikrim,1
gurbetim,2
kavuşturanı,1
saki,1
cansuyudur,1
neyzenim,2
zikirken,1
ği,1
gizleyemem,1
varoşlarına,1
çatılarına,1
mükellef,1
tıkanır,1
yutamaz,1
yaradanına,1
uçurabilsinler,1
yiyebilsinler,1
ayakkabılarımı,1
yanmasa,1
mektuplarının,1
incitmelere,1
çarpıyorsa,1
titriyorsa,1
sandığımdan,1
kıymetlendiğindendir,1
tüketiciyiz,1
madenleri,1
tükettik,2
yeraltındaki,1
oksijeni,1
tabakasını,1
deldik,1
sizce,2
kontratta,1
koşullar,1
yanaydı,1
kovuyorsunuz,1
aratmaz,1
tükenmeli,1
ermeli,1
sömürülmemeli,1
havyar,1
gömülmeli,1
tacında,1
gözyaşsız,1
savaşsız,1
dostça,1
kardeşçe,1
tükenmemeli,1
sevgilerimiz,1
güçlüyse,1
endişeye,1
dağıtın,1
gücümüz,1
tanzimat,1
meşrutiyet,1
köylümüzün,2
köylümüz,3
bosna’,1
afganistan’da,1
kırdırdılar,1
yönet,1
modeli,1
merci,1
eklesem,2
büyüdüğün,1
seninkiler,1
devsiz,1
ejdersiz,1
takılar,1
yadırgamaz,1
luk,1
yüklüyordum,1
batıyorlardı,1
geçişin,1
ayrımları,1
çetrefilli,1
demirleyişin,1
dinlemedin,1
nehirlerimin,1
taşmaz,1
denizimdin,2
coşup,1
deryasında,1
pusulamdın,1
izimdin,1
benizimdin,1
enginlerine,1
katederse,1
demirlediği,1
bitiremediğin,1
kavas,1
yaşındayken,1
kaybolmuşum,1
yakınındaki,1
uçmasına,1
azarın,1
başkanıyken,1
kıbrıs,2
olaylarında,1
haritasının,1
ata’,1
sunmaktan,1
disiplin,1
yolcularım,1
ayaklarca,1
sürüklenip,1
aşıktır,1
gençliğimdeki,1
duruşum,1
yanlarımla,1
şartlı,1
fakatsız,1
çünküsüz,1
tekmeyle,1
suçluydu,2
villanın,1
i̇talyan,1
mermerlerine,1
pislemek,1
avcuna,1
pisliği,1
cano’,2
cano,1
üçlü,1
sörf,1
miço,2
fedaydı,1
girmezdi,1
koklardı,1
dönüşüyle,1
sertleşti,1
atıverdi,1
motosikletin,1
miço’,1
bilemediler,1
yapraklarınca,1
tablosuna,1
aktaramadığı,1
tonları,1
yarımdır,1
giymeye,1
kıyamadığı,1
işlerin,1
fidandın,1
dönmemiş,1
uçurmanın,1
derlemez,1
melektirler,1
öldürüldüğünde,2
batağının,1
gömülmüştür,1
failler,1
bulunmadıkça,1
tuğla,1
eksilmiştir,1
sarayının,1
sunaklara,1
kutuplarda,1
ekvatorda,1
bozkırdır,1
dönencelerde,1
yaşanıyorsa,1
saklımdadır,1
çalınmaktan,1
şifreleri,2
derlerim,2
fırtınalıdır,1
yelkenlerimi,1
rüzgârımsın,1
kuraktı,1
bozkırdı,1
mayınlardan,1
öykülerimi,1
taşarak,1
gelibolu',1
dumlupınar',1
tutkusuydu,1
sevdasıydı,1
kalsaydım,6
seçeneğinde,1
çözülürdü,1
kirlenirdi,1
uyanışlar,1
sızmışsa,1
kuyruğundan,1
ağular,1
çatmışsa,1
olmuyorların,1
nârın,1
vebirmasal,1
paylaşanları,1
kaplamalı,1
pekala,1
isteklerle,1
çekilmezliğinde,1
ayrılma,1
eğmek,1
başlık,1
ödemek,1
peştemalı,1
kardelenlerim,1
hatice’m,1
desteleyen,1
i̇nek,1
hastalandı,1
okuldayken,1
ayşe’m,1
kızlarım,1
görevimizi,1
başardık,1
yıllandıkça,1
parçalanınca,1
takıları,1
si,1
lim,1
kalırmış,1
ömürün,1
dününü,1
nü,1
lı,1
sevmiyorla,1
bitenlere,1
öğrenemediysen,1
fatsa’ya,1
ünye’,1
burnu'ndan,1
korgan’dan,1
takılarıyla,1
bey’in,1
yanıyom,1
köylerine,1
fındıkta,1
görücüye,1
fındığa,1
haince,1
beğenmez,1
bezik,1
depo,1
kirası,1
çuvalların,1
prangasız,1
çarptırılmış,1
onanmış,1
sızlanmak,1
sarılsa,1
yaşansa,1
sağken,1
köyüme,1
yarısıydı,1
yapraklı’dan,1
öğrencilerim,1
koparacaktı,1
batıverdi,1
batacaktır,1
tabiî,1
büzüp,1
acırım,1
dökülenlere,1
saplanmıştır,1
renklidir,1
babağım,1
akıtabilsem,1
omcaları,1
dokunamam,1
yalnızlığımdan,1
karanfilden,1
dinlenmeye,1
yeşermeye,1
tabanı,1
rotam,1
çıkmazındayım,1
ötüşünde,1
hüzünlenirim,1
atak,1
parsellemiştir,1
sararmıştır,1
okşamaya,1
vazgeçerim,1
güzüme,1
kışıma,1
yürekçe,1
gözce,1
ıraktır,1
irayan,1
bakü,1
ul,1
gülermiş’,1
babaannem,1
doğumları,1
prematüre,1
i̇rdelemek,1
haddime,1
sormazsam,1
olasılık,1
olumsuzluklar,1
grileri,1
tomar,1
mühürlemiş,1
istediklerim,1
suskularımda,1
ellemeden,1
varacaksan,1
yaşanmamışlıklar,2
istendiği,1
başlanmamışlıklar,1
atılmamışlıklar,1
getirmeler,1
seyretmeler,1
cü,1
yüklemeliyim,1
çantama,2
yüreğimdekilerini,1
gözlerimdekini,1
gizlediklerim,1
yükleyeyim,1
yakarken,1
dondurdu,1
soğutur,1
bethovenin,1
yaşanmışlıklar,1
kadehten,1
tamda,1
oç,2
güvenirdim,1
yürekliydin,1
candın,1
kaynaşırdın,1
paylaştıklarımızı,1
sömestr,1
tatilinde,1
dönememek,1
yaşamadılar,1
birimize,1
gönderirdi,1
diğerimize,1
kazanırdı,2
danacığı,1
harçlık,1
gündoğumundan,1
rize’de,1
beklenmek,1
takımlarını,1
evcilik,2
almıştın,1
harçlığınla,1
ağlamadı,1
ağlamazdı,1
kaybolunca,1
girermiş,1
mısırların,1
amcamlardan,1
öğrenirdim,1
fatsa’lıydı,1
köyümüzde,1
evlendin,1
çalıştın,2
geçiverdi,1
yazlıkta,1
torunlarımız,1
büyüyeceklerdi,1
faruk’la,1
atacaktınız,1
anlatacaktık,1
yenilerden,1
sohbetini,1
güvenini,1
söylenenler,1
kardeştik,1
erkence,1
dördümüz,1
annemiz,1
zahmetle,1
hastalanınca,1
kalabildi,1
sığdırabildi,1
bakıcı,1
yargıçtır,1
hırsızlıktan,1
dağıtımında,1
sabıka,1
çalmışsın,1
ödemediğin,1
esastan,1
incedir,1
suçluysam,1
dizelerine,1
davacıyım,1
altındadır,1
türküsündeyim,1
topraklarımın,1
söylemlerle,1
tutuşturma,1
hafifletemez,1
siyahlardan,1
oluverdiler,1
gerçekleşmeyen,1
ortaokul,1
ayrılacaktı,1
gömüyordu,1
açılacaktı,1
okuyacaktı,1
naim,1
pahalıcıydı,1
dayanıklıydı,1
maaşıyla,1
iskarpinlerini,3
kunduracıda,1
öğrencilere,1
çalışmazdı,1
gibisinden,1
rahmetten,1
çantasına,1
sakladı,1
sıvayıp,1
pantolonun,2
paçalarını,1
çamurlar,1
bileklerinden,1
ıslatmaya,1
yağmasa,1
iskarpinler,1
ıslanmasa,1
ciğerlerin,1
genişlermiş,1
laflara,1
kuralıyla,1
fazlasına,1
vezir,1
edeceği,1
uğurlanacaksın,1
susayan,1
öğrencilerime,1
içirmiştim,1
bilgiyi,1
bulmana,1
dağıtmakla,1
koklanmak,1
kestiysem,1
paylaşamazdım,1
büyürdü,1
kararını,2
rehinlidir,1
rehineler,1
kaplumbağaları,1
ermezler,1
teneffüste,1
yüreğimmiş,1
eklenirse,1
korla,1
eksiltmeye,1
dolmuşsun,1
kanırta,2
sökülmez,1
atılmışsa,1
döngüsüydü,1
büyütüyordun,1
metaforlarında,1
kırılırmış,1
papirüslere,1
duaydın,1
hecelenen,1
yolumdun,1
yolcumdun,1
yolculuğumdun,1
kaçışım,1
kendimdendi,1
sığınağımdın,1
gizime,1
gizdin,1
dizelerimde,1
öznem,1
verecektin,1
lekeleme,1
tasımı,1
tarağımı,1
taşınıyorum,1
taşındığında,2
eşyalardır,1
gizlenirler,1
boşverdim,1
hissetmiyorum,1
defterimi,1
uzaklaşacağım,1
kurduğunuz,2
tutkunluğunuz,1
umudunuz,1
mutluluğunuzun,2
şiddetlisiyle,1
dünyanızın,2
kaçtığınız,1
bulamadığınız,1
çocukluğunuzun,1
kaybettiğiniz,1
aksınlar,1
doyadoya,1
gözyaşlarınızı,1
zehirinizi,1
rahatlarsınız,1
yalnızlığınıza,1
kahrettiğiniz,1
yaralarınız,1
ağladığınız,1
hatırladığınız,1
hayalleriniz,1
boşaltsam,1
akıtsam,1
birikimleri,1
sıkıntılarımı,1
rengarek,1
dindir,1
gelde,1
inanmazdım,1
uykulaarımı,1
nöbetlerim,1
küçülmüş,1
üzülürmüsün,1
uyanmasam,1
fermansız,1
kolay’mı,1
bebeklerim,1
gelmeyişin,1
düşmese,1
ilgim,1
görseydim,1
kavur,1
he,1
rahatlamak,2
düşüncelerinizi,1
cesaretlenir,1
boğazınız,1
yutkunma,1
söyleyemezsiniz,1
kilitlenmiştir,1
dilinizin,1
vazgeçersiniz,1
aralıkta,1
yız,1
dışarısı,2
sersemlemiş,1
sakinleşiyor,1
rahatlıyorum,1
nefesimden,1
atışlarım,1
aralıklarla,1
çözemedim,1
tempolu,1
salıncakmış,1
demirlerine,1
köpeklerde,1
dahada,3
uyuyamazdım,1
avunurdum,1
yeminimizi,1
vermişsin,1
şımardın,1
usandın,1
pişmanlıklarınla,2
saptın,1
kabine,1
yıkıp’ta,1
i̇lhamımı,1
san’ki,1
kerecik,2
yakmadık,1
bırakmadın,1
avutmalarını,1
babaanne,1
kadındın,2
cefalar,1
etmemeye,1
çabaladın,1
büyüttün,1
reçelin,1
inciten,1
mısrası,1
sevdirdiğin,1
müjdecişi,1
yanımdaymışsın,1
göreceli,1
olsa’da,1
kavram,1
kıskandı,1
geçmekte,1
cezam,1
geçirdik,1
almadık,2
daldık,1
tadacağız,1
yolcuyuz,1
yaptıysan,1
darıltırsan,1
barışmaz,1
sırçalı,1
camdır,1
yapışmaz,1
belirince,1
yarasısın,1
ahından,1
divaneye,1
satırın,1
sererim,1
bendeydi,1
deydi,1
büküşlerine,1
bitirmeyecektik,1
kuluna,1
savruldum,1
potasında,1
rotasın,1
eriyebilirim,1
başkasın,2
çilem,1
bağımlılar,1
unutulmayacak,1
hatıralarımız,1
benimde,2
döndürme,1
sileceksin,1
söylenene,2
üzülürsün,8
tatlıdır,1
koruyamaz,1
kazanılmıyor,1
öğreneceksin,1
biç,1
olmazsın,1
büyüklerine,1
saygıda,2
küçükleri,1
ayırım,1
ibadetini,1
başarılı,1
limandan,1
köpürmüş,1
maviliğinde,1
yaşattı,1
bedbah,1
uyuduğumda,1
fikrimde,1
yitiririm,1
tayini,1
sonrada,1
kiracılarımızın,1
yaştaydılar,1
kaynaştık,1
kurada,1
öğlenci,1
derslerimizi,1
arkadaşlarında,1
çağırırlardı,1
saklanırdım,1
giyerdin,1
genelde,1
anlayamadığımı,1
öğ,1
retmenimden,1
hazırda,1
bekliyormuş,1
edirneye,1
öğrendiğimizde,1
susmuştuk,1
kalmıştık,1
ailelerimizde,1
üzülmüştü,1
anlaşıyorlardı,1
taşınıyor,1
dunuz,1
şaşırmıştım,1
arabadaydın,1
tun,1
defaydı,1
bozukluğundan,1
haberleşirdi,1
haberlerinizi,1
çıkıyormuşsun,1
simav,1
ilçesinde,1
hizmetimi,1
nişanlandığını,1
depolarının,1
oyunlarımız,1
kardeşimde,1
uysaldı,1
anlaşıyorduk,1
huylarım,1
üzülünce,1
çeşmemiz,1
temin,1
kablarımızı,1
koyardık,2
sahibimizin,1
kardeşlerimde,1
çıkacağını,1
yatsınlar,1
insanlardı,1
ahşaptı,1
tırabızanlardan,1
kaşla,1
komşularla,1
içeydik,1
annemler,1
anlaşıp,1
komşumuzun,1
toplanırdık,1
yenirdi,1
gelirdik,1
herkesinde,1
olurya,1
gözcü,1
çalarlardı,1
kese,1
çatır,2
dikmişti,1
kapaklarından,1
babacım,1
terzimiz,1
diktirirdi,1
yatağımızın,1
dilenciden,1
